iscanceled,leadtime,arrivaldateyear,arrivaldatemonth,arrivaldateweeknumber,arrivaldatedayofmonth,staysinweekendnights,staysinweeknights,adults,children,babies,meal,country,marketsegment,distributionchannel,isrepeatedguest,previouscancellations,previousbookingsnotcanceled,reservedroomtype,assignedroomtype,bookingchanges,deposittype,agent,company,daysinwaitinglist,customertype,adr,requiredcarparkingspaces,totalofspecialrequests,reservationstatus,reservationstatusdate,totalstay,res_year,res_month,res_day,res_weekday,pricepernight,adr_log
0,102,2015,July,27,4,2,5,2,0,1,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,73.8,0,2,Check-Out,2015-07-11,7,2015,7,11,5,24.599999999999998,4.314817884980432
0,86,2015,July,27,4,2,5,2,0,0,BB       ,CHE,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,97.0,0,2,Check-Out,2015-07-11,7,2015,7,11,5,32.333333333333336,4.584967478670572
0,78,2015,July,27,4,2,5,2,0,1,HB       ,PRT,Online TA,TA/TO,0,0,0,E               ,F               ,0,No Deposit     ,        240,       NULL,0,Transient,139.0,0,2,Check-Out,2015-07-11,7,2015,7,11,5,46.333333333333336,4.941642422609304
0,52,2015,July,27,4,2,5,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        147,       NULL,0,Transient,67.24,0,0,Check-Out,2015-07-11,7,2015,7,11,5,22.41333333333333,4.223030903183424
0,29,2015,July,27,4,2,6,3,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,        241,       NULL,0,Transient,116.5,0,1,Check-Out,2015-07-12,8,2015,7,12,6,38.833333333333336,4.7664383335842135
1,101,2015,July,27,4,2,6,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient,96.3,0,1,Canceled,2015-05-12,8,2015,5,12,1,32.1,4.577798989191959
0,109,2015,July,27,4,2,6,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,123.0,0,1,Check-Out,2015-07-12,8,2015,7,12,6,41.0,4.820281565605037
0,92,2015,July,27,4,4,6,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,         40,       NULL,0,Contract,71.55,0,1,Check-Out,2015-07-14,10,2015,7,14,1,14.309999999999999,4.2842759793301965
0,92,2015,July,27,4,4,6,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,         40,       NULL,0,Contract,71.55,0,1,Check-Out,2015-07-14,10,2015,7,14,1,14.309999999999999,4.2842759793301965
0,79,2015,July,27,4,4,6,2,1,0,HB       ,PRT,Direct,Direct,0,0,0,D               ,D               ,1,No Deposit     ,        250,       NULL,0,Transient,149.0,0,1,Check-Out,2015-07-14,10,2015,7,14,1,29.8,5.0106352940962555
0,2,2015,July,27,4,0,1,2,2,0,BB       ,PRT,Online TA,TA/TO,0,0,0,H               ,G               ,1,No Deposit     ,        240,       NULL,0,Transient,163.0,1,0,Check-Out,2015-07-05,1,2015,7,5,6,163.0,5.099866427824199
0,30,2015,July,27,4,0,1,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,D               ,C               ,0,No Deposit     ,          8,       NULL,0,Contract,79.5,0,0,Check-Out,2015-07-05,1,2015,7,5,6,79.5,4.388257184424518
1,51,2015,July,27,4,0,1,1,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,105.0,0,0,Canceled,2015-05-29,1,2015,5,29,4,105.0,4.663439094112067
1,36,2015,July,27,4,0,1,1,0,0,BB       ,PRT,Direct,Direct,0,0,0,E               ,G               ,1,No Deposit     ,        250,       NULL,0,Transient,123.0,0,0,No-Show,2015-07-04,1,2015,7,4,5,123.0,4.820281565605037
1,73,2015,July,27,4,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,73.8,0,2,Canceled,2015-05-13,1,2015,5,13,2,73.8,4.314817884980432
1,33,2015,July,27,4,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,113.0,0,0,Canceled,2015-06-16,1,2015,6,16,1,113.0,4.736198448394496
0,32,2015,July,27,4,0,1,4,0,0,FB       ,PRT,Complementary,Direct,0,0,0,H               ,H               ,2,No Deposit     ,       NULL,       NULL,0,Transient,0.0,0,1,Check-Out,2015-07-05,1,2015,7,5,6,0.0,0.0
0,8,2015,July,27,4,0,1,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient,123.0,0,0,Check-Out,2015-07-05,1,2015,7,5,6,123.0,4.820281565605037
0,100,2015,July,27,4,1,1,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,C               ,0,No Deposit     ,        240,       NULL,0,Transient-Party,73.8,1,1,Check-Out,2015-07-06,2,2015,7,6,0,36.9,4.314817884980432
0,1,2015,July,27,4,1,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,114.5,0,0,Check-Out,2015-07-06,2,2015,7,6,0,57.25,4.749270529961848
0,100,2015,July,27,4,1,1,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient-Party,73.8,0,2,Check-Out,2015-07-06,2,2015,7,6,0,36.9,4.314817884980432
0,100,2015,July,27,4,1,1,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,C               ,0,No Deposit     ,        240,       NULL,0,Transient-Party,73.8,0,1,Check-Out,2015-07-06,2,2015,7,6,0,36.9,4.314817884980432
0,9,2015,July,28,5,1,0,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,C               ,0,No Deposit     ,        240,       NULL,0,Transient,88.2,0,1,Check-Out,2015-07-06,1,2015,7,6,0,44.1,4.490881039585964
1,5,2015,July,28,5,1,0,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,97.0,0,0,Canceled,2015-07-01,1,2015,7,1,2,48.5,4.584967478670572
0,0,2015,July,28,5,1,0,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,C               ,1,No Deposit     ,        306,       NULL,0,Transient,85.1,0,0,Check-Out,2015-07-06,1,2015,7,6,0,42.55,4.455509411433685
0,9,2015,July,28,5,1,0,1,0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        184,       NULL,0,Transient,89.0,0,0,Check-Out,2015-07-06,1,2015,7,6,0,44.5,4.499809670330265
0,2,2015,July,28,5,1,0,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,80.1,0,0,Check-Out,2015-07-06,1,2015,7,6,0,40.05,4.395682961121367
0,2,2015,July,28,5,1,0,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient,98.0,0,0,Check-Out,2015-07-06,1,2015,7,6,0,49.0,4.59511985013459
0,9,2015,July,28,5,1,0,1,0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        184,       NULL,0,Transient,101.0,1,0,Check-Out,2015-07-06,1,2015,7,6,0,50.5,4.624972813284271
0,2,2015,July,28,5,1,0,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,G               ,G               ,0,No Deposit     ,       NULL,       NULL,0,Transient,167.0,0,1,Check-Out,2015-07-06,1,2015,7,6,0,83.5,5.123963979403259
0,44,2015,July,28,5,2,0,3,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,G               ,G               ,3,No Deposit     ,        240,       NULL,0,Transient,225.0,2,0,Check-Out,2015-07-07,2,2015,7,7,1,75.0,5.420534999272286
0,80,2015,July,28,5,2,0,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,D               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient,97.0,1,0,Check-Out,2015-07-07,2,2015,7,7,1,32.333333333333336,4.584967478670572
0,97,2015,July,28,5,2,2,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,87.3,0,2,Check-Out,2015-07-09,4,2015,7,9,3,29.099999999999998,4.480740107609915
0,109,2015,July,28,5,2,3,2,1,0,BB       ,CN,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,        241,       NULL,0,Transient,85.59,1,2,Check-Out,2015-07-10,5,2015,7,10,4,28.53,4.46118433545971
0,30,2015,July,28,5,2,3,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient,123.0,0,0,Check-Out,2015-07-10,5,2015,7,10,4,41.0,4.820281565605037
0,64,2015,July,28,5,2,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient,107.0,0,0,Check-Out,2015-07-10,5,2015,7,10,4,35.666666666666664,4.68213122712422
0,39,2015,July,28,5,2,4,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,H               ,H               ,0,No Deposit     ,        240,       NULL,0,Transient,163.0,0,0,Check-Out,2015-07-11,6,2015,7,11,5,54.333333333333336,5.099866427824199
0,90,2015,July,28,5,2,4,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,82.0,0,0,Check-Out,2015-07-11,6,2015,7,11,5,27.333333333333332,4.418840607796598
1,34,2015,July,28,5,2,4,2,2,0,BB       ,PRT,Online TA,TA/TO,0,0,0,H               ,H               ,0,No Deposit     ,        240,       NULL,0,Transient,163.0,0,0,Canceled,2015-06-17,6,2015,6,17,2,54.333333333333336,5.099866427824199
1,93,2015,July,28,5,2,5,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,         15,       NULL,0,Transient,105.5,0,0,Canceled,2015-05-01,7,2015,5,1,4,35.166666666666664,4.66814498514948
0,97,2015,July,28,5,2,5,2,2,0,HB       ,PRT,Direct,Direct,0,0,0,C               ,C               ,1,No Deposit     ,        250,       NULL,0,Transient,164.2,1,1,Check-Out,2015-07-12,7,2015,7,12,6,54.73333333333333,5.107156861086878
0,29,2015,July,28,5,2,5,2,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,        241,       NULL,0,Transient,97.29,0,1,Check-Out,2015-07-12,7,2015,7,12,6,32.43,4.587922292578538
1,101,2015,July,28,5,2,5,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,114.0,0,1,Canceled,2015-03-30,7,2015,3,30,0,38.0,4.74493212836325
0,27,2015,July,28,5,2,5,2,0,0,BB       ,ESP,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,        175,       NULL,0,Transient,98.4,0,0,Check-Out,2015-07-12,7,2015,7,12,6,32.800000000000004,4.599152113662528
0,8,2015,July,28,5,4,5,2,2,0,BB       ,CHE,Online TA,TA/TO,0,0,0,H               ,H               ,1,No Deposit     ,        240,       NULL,0,Transient,175.0,1,1,Check-Out,2015-07-14,9,2015,7,14,1,35.0,5.170483995038151
0,82,2015,July,28,5,4,6,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          5,       NULL,0,Transient,63.6,1,2,Check-Out,2015-07-15,10,2015,7,15,2,12.72,4.168214410788556
0,94,2015,July,28,5,4,6,3,0,0,BB       ,PRT,Direct,Direct,0,0,0,D               ,C               ,3,No Deposit     ,       NULL,       NULL,0,Transient,124.45,1,1,Check-Out,2015-07-15,10,2015,7,15,2,24.89,4.8319072728124315
0,110,2015,July,28,5,4,7,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,         40,       NULL,0,Contract,110.7,0,0,Check-Out,2015-07-16,11,2015,7,16,3,22.14,4.715816706075155
0,96,2015,July,28,5,4,10,1,0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         40,       NULL,0,Contract,74.07,0,0,Check-Out,2015-07-19,14,2015,7,19,6,14.813999999999998,4.318421011584911
0,79,2015,July,28,5,4,10,2,0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        243,       NULL,0,Contract,134.1,0,0,Check-Out,2015-07-19,14,2015,7,19,6,26.82,4.906015244966153
0,115,2015,July,28,6,1,4,2,2,0,BB       ,PRT,Online TA,TA/TO,0,0,0,G               ,G               ,1,No Deposit     ,        240,       NULL,0,Transient,167.0,0,0,Check-Out,2015-07-11,5,2015,7,11,5,83.5,5.123963979403259
0,111,2015,July,28,6,1,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,C               ,0,No Deposit     ,        240,       NULL,0,Transient,123.0,0,2,Check-Out,2015-07-10,4,2015,7,10,4,61.5,4.820281565605037
0,51,2015,July,28,6,1,3,2,0,0,BB       ,USA,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,        241,       NULL,0,Transient,117.81,1,2,Check-Out,2015-07-10,4,2015,7,10,4,58.905,4.777525578470196
0,94,2015,July,28,6,1,3,3,0,0,BB       ,CN,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,         96,       NULL,0,Transient,171.32,0,1,Check-Out,2015-07-10,4,2015,7,10,4,85.66,5.149353213408078
0,81,2015,July,28,6,1,3,2,2,0,HB       ,CHE,Direct,Direct,0,0,0,G               ,G               ,0,No Deposit     ,        250,       NULL,0,Transient,210.0,1,0,Check-Out,2015-07-10,4,2015,7,10,4,105.0,5.351858133476067
0,84,2015,July,28,6,1,3,2,0,1,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,E               ,1,No Deposit     ,        240,       NULL,0,Transient,97.0,0,2,Check-Out,2015-07-10,4,2015,7,10,4,48.5,4.584967478670572
0,51,2015,July,28,6,1,3,3,0,0,BB       ,USA,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,        241,       NULL,0,Transient,117.81,0,2,Check-Out,2015-07-10,4,2015,7,10,4,58.905,4.777525578470196
0,111,2015,July,28,6,0,0,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,H               ,0,No Deposit     ,        240,       NULL,0,Transient,0.0,0,2,Check-Out,2015-07-06,0,2015,7,6,0,0.0,0.0
0,0,2015,July,28,6,0,0,1,0,0,BB       ,PRT,Direct,Direct,0,0,0,E               ,H               ,0,No Deposit     ,        250,       NULL,0,Transient,0.0,0,0,Check-Out,2015-07-06,0,2015,7,6,0,0.0,0.0
0,2,2015,July,28,6,1,0,2,1,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient,131.0,0,0,Check-Out,2015-07-07,1,2015,7,7,1,65.5,4.882801922586371
0,7,2015,July,28,6,1,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient,98.0,0,2,Check-Out,2015-07-08,2,2015,7,8,2,49.0,4.59511985013459
0,98,2015,July,28,6,1,1,2,0,0,BB       ,USA,Online TA,TA/TO,0,0,0,D               ,F               ,0,No Deposit     ,        240,       NULL,0,Transient,87.3,1,1,Check-Out,2015-07-08,2,2015,7,8,2,43.65,4.480740107609915
0,95,2015,July,28,6,1,2,2,0,0,BB       ,GRC,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,97.0,0,1,Check-Out,2015-07-09,3,2015,7,9,3,48.5,4.584967478670572
1,48,2015,July,28,6,1,3,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient,167.0,0,0,Canceled,2015-06-03,4,2015,6,3,2,83.5,5.123963979403259
0,66,2015,July,28,6,1,3,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,E               ,0,No Deposit     ,        175,       NULL,0,Transient,91.5,0,0,Check-Out,2015-07-10,4,2015,7,10,4,45.75,4.52720864451838
0,104,2015,July,28,6,1,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,C               ,1,No Deposit     ,        240,       NULL,0,Transient,73.8,0,1,Check-Out,2015-07-10,4,2015,7,10,4,36.9,4.314817884980432
0,28,2015,July,28,6,1,4,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient,123.0,0,0,Check-Out,2015-07-11,5,2015,7,11,5,61.5,4.820281565605037
0,34,2015,July,28,6,1,4,2,0,0,HB       ,PRT,Direct,Direct,0,0,0,F               ,F               ,0,No Deposit     ,        250,       NULL,0,Transient,175.0,1,0,Check-Out,2015-07-11,5,2015,7,11,5,87.5,5.170483995038151
0,98,2015,July,28,6,1,5,2,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,A               ,C               ,0,No Deposit     ,        240,       NULL,0,Transient,117.8,1,1,Check-Out,2015-07-12,6,2015,7,12,6,58.9,4.777441406928545
0,104,2015,July,28,6,1,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,1,No Deposit     ,        240,       NULL,0,Transient,117.63,0,0,Check-Out,2015-07-12,6,2015,7,12,6,58.815,4.776009405673012
0,68,2015,July,28,6,2,5,2,2,0,HB       ,PRT,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,        240,       NULL,0,Transient,185.0,0,0,Check-Out,2015-07-13,7,2015,7,13,0,61.666666666666664,5.225746673713202
1,86,2015,July,28,6,2,5,1,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        175,       NULL,0,Transient,71.0,0,1,Canceled,2015-06-26,7,2015,6,26,4,23.666666666666668,4.276666119016055
0,258,2015,July,28,6,2,5,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          2,       NULL,0,Contract,47.25,0,0,Check-Out,2015-07-13,7,2015,7,13,0,15.75,3.876395827784995
0,111,2015,July,28,6,3,5,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,A               ,C               ,0,No Deposit     ,        240,       NULL,0,Transient,151.0,0,1,Check-Out,2015-07-14,8,2015,7,14,1,37.75,5.0238805208462765
1,94,2015,July,28,6,3,7,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,87.3,0,0,Canceled,2015-05-14,10,2015,5,14,3,21.825,4.480740107609915
0,112,2015,July,28,6,3,7,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        242,       NULL,0,Transient,120.6,0,1,Check-Out,2015-07-16,10,2015,7,16,3,30.15,4.800736969532067
0,100,2015,July,28,6,3,7,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,1,No Deposit     ,        241,       NULL,0,Transient,63.86,0,1,Check-Out,2015-07-16,10,2015,7,16,3,15.965,4.172231100879172
0,33,2015,July,28,6,3,7,2,0,0,HB       ,PRT,Direct,Direct,0,0,0,F               ,F               ,5,No Deposit     ,        250,       NULL,0,Transient,157.1,0,1,Check-Out,2015-07-16,10,2015,7,16,3,39.275,5.0632277442154265
0,97,2015,July,28,6,3,7,2,0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        156,       NULL,0,Contract,91.37,0,2,Check-Out,2015-07-16,10,2015,7,16,3,22.8425,4.525802250604519
0,80,2015,July,28,6,3,8,1,0,0,BB       ,FRA,Direct,Direct,0,0,0,A               ,A               ,1,No Deposit     ,       NULL,       NULL,0,Transient,73.0,0,0,Check-Out,2015-07-17,11,2015,7,17,4,18.25,4.30406509320417
0,90,2015,July,28,6,4,10,2,0,0,BB       ,ITA,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          8,       NULL,0,Contract,110.7,0,0,Check-Out,2015-07-20,14,2015,7,20,0,22.14,4.715816706075155
0,111,2015,July,28,6,4,10,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         40,       NULL,0,Contract,93.6,0,0,Check-Out,2015-07-20,14,2015,7,20,0,18.72,4.549657476057832
0,65,2015,July,28,6,2,5,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        127,       NULL,0,Transient,83.5,0,0,Check-Out,2015-07-13,7,2015,7,13,0,27.833333333333332,4.436751534363128
1,67,2015,July,28,7,0,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,73.8,0,1,Canceled,2015-05-07,2,2015,5,7,3,73.8,4.314817884980432
0,55,2015,July,28,7,0,3,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,82.0,1,2,Check-Out,2015-07-10,3,2015,7,10,4,82.0,4.418840607796598
0,21,2015,July,28,7,0,3,2,1,0,HB       ,PRT,Direct,Direct,0,0,0,F               ,F               ,0,No Deposit     ,        250,       NULL,0,Transient,185.5,0,1,Check-Out,2015-07-10,3,2015,7,10,4,185.5,5.2284312390838705
0,8,2015,July,28,7,0,0,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,0.0,0,1,Check-Out,2015-07-07,0,2015,7,7,1,0.0,0.0
0,8,2015,July,28,7,0,0,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient,0.0,0,1,Check-Out,2015-07-07,0,2015,7,7,1,0.0,0.0
0,0,2015,July,28,7,0,1,1,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,109.8,0,3,Check-Out,2015-07-08,1,2015,7,8,2,109.8,4.707726774313183
0,0,2015,July,28,7,0,1,3,0,0,HB       ,PRT,Direct,Direct,0,0,0,C               ,C               ,0,No Deposit     ,       NULL,       NULL,0,Transient,195.0,1,0,Check-Out,2015-07-08,1,2015,7,8,2,195.0,5.278114659230517
0,8,2015,July,28,7,0,4,3,2,0,BB       ,ESP,Online TA,TA/TO,0,0,0,H               ,H               ,2,No Deposit     ,        240,       NULL,0,Transient,193.0,0,1,Check-Out,2015-07-11,4,2015,7,11,5,193.0,5.267858159063328
0,66,2015,July,28,7,0,4,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,97.0,0,2,Check-Out,2015-07-11,4,2015,7,11,5,97.0,4.584967478670572
